96500 98888
1 635356681 151044683
2 408259530 200647123
2 932469125 465906647
1 777212240 256071557
1 459898051 712897604
1 5847218 637428811
1 87691631 659460375
1 205219902 272155832
2 368386096 269761171
1 632625390 136372011
1 792594319 84635670
1 89461158 921086762
1 83614297 644163119
1 42583371 586661946
1 641978096 560995522
1 569656972 742630078
1 865534123 770759061
1 161584715 334975197
2 373031505 828717520
1 545020801 939826530
2 295565293 436203940
1 959784313 345275974
1 133366504 665388907
1 483066112 403958724
2 427911901 140069951
1 774238450 815190555
1 423924145 335342847
2 781710271 47055998
1 391103456 975825172
1 895092044 482014851
1 64860014 121024847
1 85373251 935110517
1 469781154 461968906
2 492470662 552440696
2 498455235 203427698
1 949136239 624238957
1 452938176 495373995
1 301254602 212634766
1 722238352 875387798
1 845983488 748234607
1 465899268 643620314
1 89998562 570322624
1 357495068 553342148
1 503173758 50748820
1 146059791 46077394
1 360060324 717926800
1 688700759 56799183
2 933076581 85485051
1 748434469 919378582
1 613421907 860485349
1 460775732 224675220
1 358381137 413118302
2 474334649 476126657
2 32824148 565136735
1 258451123 576090027
1 141912511 416724207
1 283467647 914992661
1 15061583 322912291
1 429254927 882966394
1 320001708 762632846
1 871175879 102471685
2 8690723 622050621
2 24194979 209076279
1 628919614 337441964
1 226741293 997900251
2 34132286 869154209
1 752369771 695027661
1 485886142 555562700
1 881220728 275040715
2 645136226 159616679
1 946517343 351105403
1 248539031 339800602
2 281610405 765097425
1 144331191 703763183
1 5912123 373782077
1 716494188 969987565
1 82290203 657930309
1 592093146 663263202
1 176464720 960611111
1 732352619 67181507
1 792944061 520298523
1 910350575 234107728
1 564102508 523529029
1 81042271 365795077
1 42400212 448770858
1 95414720 612398378
1 532036670 965890229
1 976938777 897543724
1 772893788 44797860
1 512429151 780294965
1 15446818 355105995
1 605256440 62434888
1 766262531 114927458
2 336243001 999621128
1 647387092 482699542
1 505873312 324996311
1 940527574 612789229
1 676360488 752756823
1 396429442 88337278
1 955717120 707439927
1 826586286 363996359
1 50902466 257728065
1 315372772 273516786
1 415825807 872550911
1 879573687 510510039
1 762231144 78882853
1 320423389 614395894
1 180752551 366247799
1 150899140 776637451
2 60184015 840920946
1 515608547 736333784
1 606552317 219919510
2 964794915 452096486
1 708834177 77201508
1 911194815 538347526
1 73506964 66920432
2 303233013 251533738
1 466879349 728951083
1 262821056 7109960
1 500057852 14302784
2 227607884 530309659
1 544004182 33380173
1 881732567 642089269
1 811509851 377423660
1 921911309 468857258
2 443516680 62080601
2 183190398 536953035
1 511455621 450561784
1 50546916 78955225
1 29755388 321073521
1 990383793 27639632
1 432798100 510554311
1 709178391 419955265
1 761674207 101355860
1 681296429 959254977
1 18428054 68615566
1 150675882 526328961
1 785186180 337116445
2 120959308 89054425
1 190828591 63043966
1 118662737 938269852
1 28982321 774564825
2 141395268 751829203
1 910660897 361743710
1 48193141 173764446
1 59976841 860936244
1 575622853 79460636
1 652597192 2020715
2 126857599 437383500
2 344277174 945518400
2 114553094 586976655
1 912064425 121497267
1 953750440 658682450
2 513735310 110589161
1 354092598 350087327
2 704456923 523137528
1 11400245 270851710
1 128930556 710812025
1 497292662 784394688
1 624421638 49370624
2 75629710 384174102
1 679618645 678026700
1 901964896 236942899
2 826842083 161187822
1 556196859 797272400
1 93616744 458586804
1 27852742 117083395
1 199555206 702374275
1 557626213 198104961
1 145241117 171525358
1 433329440 850851103
1 274434063 765906732
1 276479413 427860761
2 290322363 365108957
1 363734565 193869524
1 806011780 313141184
1 545956810 491460617
2 115952259 834927762
1 463792405 740795872
1 313474742 585581281
1 339918431 495547375
2 655319904 310979643
1 854207729 741121108
1 628209035 279642593
2 637815325 671285098
1 316871587 48801796
1 266127372 387283081
1 846858896 428831334
1 345408491 632210396
2 281224225 71526175
2 301020338 924832081
2 34545531 579133405
2 594180240 588335130
1 475583623 992796205
1 895432293 758128853
1 968806373 507699457
1 321274832 685191444
1 303972871 8446684
1 280255790 827424659
1 73685068 119852135
2 593725267 177033438
1 850916920 60047645
1 487859435 153938377
1 640881726 314174108
1 554420643 216202568
1 257550303 113888747
1 878568572 797411410
1 239494839 805404595
1 118798869 78756729
1 165822243 688147942
1 749725396 348173623
1 864102055 678817371
1 455275198 118997103
1 862363906 176013117
1 510093025 378752351
1 83543237 449857699
1 515338009 277347490
1 127053449 581550803
1 993572929 147378631
1 303456346 64629244
1 196403448 270385097
1 301923674 720309635
1 356721523 791778284
1 687877572 253880803
1 905802518 311346443
2 984540473 810229576
2 676919942 772587035
2 879377196 503053096
2 523807391 888330062
1 373805365 950080658
1 975151330 920693053
1 918916592 321751098
1 639722133 152247380
1 322403519 327681030
1 98442248 956453946
2 111630662 68807334
1 121819858 667416393
1 534458049 859817789
1 675112715 463293904
1 150060475 713580325
1 623815370 242737514
1 791209865 438437409
1 348422716 900166090
1 252516742 414174900
2 845213714 50049940
1 483118062 922577305
2 194955579 705854578
1 180419236 59189888
1 35732330 843806306
1 241582689 536161193
1 199557542 387130358
2 30906805 907112708
2 751713903 409272420
1 878620744 674266214
2 186255008 149740708
2 128098325 962912559
1 707171319 253855935
1 730319723 614541856
1 294508336 644775395
1 660214492 176962995
1 30424715 833034175
1 83775355 849076209
1 66965959 8420463
2 475297428 832189203
1 477623142 118275108
1 211986930 188962137
2 167771446 881642989
1 513954165 641401499
2 360081917 80840351
1 228542596 414650136
1 902389861 729857291
2 849991612 540781618
1 93134000 935042984
1 166026738 830128113
2 845720032 615296909
1 990391623 366259864
1 850783372 170011478
1 971898535 731037241
1 878165586 466876649
1 600204714 702916817
1 73701016 387890171
1 291659474 363097064
1 767387452 487100460
1 240343841 42195680
1 894205398 819562480
1 856130075 630714203
1 765075814 644611309
1 20991090 48405031
1 530600489 95811210
2 380231572 433675710
1 427684069 251359752
1 38952077 271002960
1 175701094 218272233
2 593196255 23346989
1 243812472 150397006
1 408235475 796354738
1 747730982 833290808
2 641433029 989989041
2 587235913 632126757
1 948957408 913593634
1 45534388 792280784
1 966437149 135835913
1 173444252 735212963
1 237017262 114440896
1 329925038 40315690
2 789351682 272726786
1 424846648 14486661
1 741998268 327352147
1 773731084 84846203
2 38938857 610340911
1 265708232 932731689
1 956201164 252832847
1 304565836 29969782
1 794035492 684110164
1 65846961 174268831
1 228436327 421565631
1 415016049 940828665
1 322394498 176065083
2 568155314 67046414
1 615948775 379882885
1 265965291 958155008
1 275141426 562633369
1 79379842 549659707
1 193704809 11516011
1 321072609 433913130
2 787005839 855354200
1 174603647 893811905
1 306866982 405130027
1 728998058 669133249
1 481069536 852739175
1 24064247 159347202
2 69194132 950102075
1 286125564 489447093
2 363974485 285742739
2 19748879 206927715
1 171338541 58771607
1 23773982 930335710
2 125286043 941529219
1 177358558 157982270
1 776608444 52511842
1 176828381 630210597
1 134092624 422859374
1 613971184 147744231
1 73353680 992664960
1 441575449 2570958
1 891337704 14353303
1 33288481 133751947
1 883449522 434180896
1 532998586 745921843
2 71723948 519046647
1 70164811 291456274
2 336612315 764230585
1 987333429 299779412
1 993949712 830498149
1 237924918 982524690
2 113792582 44458422
1 676213992 438082198
1 58672605 208456840
1 718159027 33649227
1 383626036 856878758
1 147150150 44388284
2 496432524 360440851
1 945208039 174974614
2 825211919 680308885
2 279623607 939743213
2 418568316 514238018
1 2543525 592330313
1 477105044 536610
1 57626042 798741675
1 488053764 479563655
1 279296185 524707531
1 106948623 41694222
1 589632123 103038934
1 11442655 983636580
1 457574724 319446361
2 624192140 132659963
1 539749645 601358587
1 890947597 900275895
1 193435919 934732722
2 932922864 649447079
1 925278531 227182590
1 151914609 663755758
1 589722034 821194533
1 86799253 486627436
1 555608016 638006334
2 298191856 631175341
1 920873097 199497350
2 342358470 910114977
2 65602656 924728481
1 50959636 780110746
2 383801744 662519467
1 932299232 112503712
1 240262069 608315901
1 543363897 216549835
1 991780637 89098045
1 647507132 145706753
1 630233057 937641995
2 198525717 579621828
1 768337405 627596424
2 986813261 354271846
1 52047309 733278034
1 473881276 298737587
1 921714356 453635481
2 12552004 94090978
2 894813057 295069058
2 512835485 374120984
1 882207418 825954016
1 107611040 230497084
1 601970908 322568317
2 185563916 626480768
2 153095814 188915370
1 127161324 454143703
1 411816521 60474166
2 76112548 470824271
1 761551242 389188174
2 244333029 309463917
2 634509744 948960053
1 183280779 701481433
2 565829529 839304987
2 218716076 262064246
2 580350157 74364025
1 785813912 149989934
2 348105998 872053958
1 668194486 945714617
1 167520574 167226001
1 626135163 783814241
1 237497432 240218429
2 764987221 948607336
1 704718294 621032631
1 695733357 935051762
1 230186658 922091337
1 167763892 109187980
2 433129133 424753579
1 617516709 962345859
1 857061340 102615882
2 314907316 247553804
1 78234047 58109474
1 460552649 770286533
1 998135339 311370787
2 319364435 789403770
1 1810272 360470446
2 338917259 55740169
1 469206359 184302507
2 565189039 812007792
2 964295132 642178193
1 216885804 919958869
1 741499343 324832838
1 364972755 883797453
2 288157783 492234896
1 2276721 403122779
1 502779905 666690968
1 656585447 460629443
1 491784305 901740479
1 493890079 786262098
2 583525883 909183379
1 789618945 469648733
1 166213432 465905455
2 74164364 939950488
1 334169336 714293247
1 709354712 88415018
1 946389477 349545188
2 901827012 859988736
1 346769912 38776673
1 181039999 902419041
1 663405385 912189049
1 876639338 585030277
2 360138537 32452691
1 30289902 921737153
1 762354995 12962963
1 339960958 62815017
1 855461677 341388674
1 161251209 24707149
1 569345920 602724986
1 110379697 518675049
1 525805105 104170908
1 83813986 498347426
1 614280092 251615115
1 790259734 501971221
1 261701981 378685611
1 444361990 236820242
2 761386188 555587821
1 201050358 61590175
2 146792294 472353433
2 715090542 1229360
1 248899539 749386195
2 192548061 690383776
2 857502786 79547863
1 201223201 819078829
2 341577986 470400849
1 775872476 567999548
2 451483064 16131797
2 84440790 857150510
1 718017900 16232807
1 441608238 199150612
1 328573895 160996828
1 710152934 619230290
1 498624456 693019976
1 986930030 962303360
2 67593655 820688900
1 416583606 516955400
1 59768774 658921469
1 579414361 171804760
1 263855994 73960103
1 771936091 981169910
1 619265997 90836795
1 821727546 307531765
1 326125429 811818059
1 837254794 73962545
1 234243462 385319461
1 657048310 443011874
1 365684896 115333005
1 425794317 702552593
1 602653363 262192689
1 119988563 953612386
2 788706 370879860
1 969045888 238260768
1 910559014 796879776
1 324402683 922397095
1 737632588 760790963
2 100219067 547658399
1 300631737 481560946
1 488143287 629671647
1 816794362 940349088
1 560772043 737483665
2 491735159 75743657
1 538633766 174133057
1 651877538 791697819
1 283886635 721494458
1 657213311 275721456
1 307859578 700800401
1 762118115 119666675
1 65024973 953028535
1 448237924 955133570
2 384584351 930893434
1 963195269 691154997
1 222941900 418527863
1 805963724 652947639
2 752754939 726095296
1 465998761 168315518
2 35581032 448424467
1 156330269 863309380
1 12784302 910377592
1 775500470 551124225
1 485592522 708637232
1 507540554 429045194
2 787169521 104368858
1 572705786 237418026
1 318950664 484626936
1 506891579 259140604
1 864540089 243898799
1 491214639 710277183
1 639700748 940313332
1 138844287 827164476
1 296309429 850974388
1 640687276 341020252
2 725012209 250962163
1 86948222 488360703
1 478889805 725222257
1 284141236 351101102
2 798237284 643689379
1 354137752 316012027
1 432470506 447132894
1 55789586 352701810
1 224750302 102074288
2 764807018 421924231
1 543125623 506846011
1 771576162 374294148
2 43713888 52886920
1 335027928 905242040
1 451285815 641430079
2 804222100 91739060
1 390626113 395572312
1 85546906 558762808
1 848950511 222866287
2 260199941 696681673
2 965222739 407104935
2 486203561 240951470
1 195741913 682363165
1 933018058 308910412
2 706251964 834641979
2 737518298 987402580
1 816163523 282277672
1 632621032 63127105
1 947225756 519984459
1 608137020 877197645
1 281020983 803121528
2 866037109 989015244
1 672460501 630184724
1 538825988 902819495
1 998215542 866364030
1 500363094 56559206
1 839048510 156176299
1 998976103 557189453
1 789172165 757573283
1 4674909 261784271
1 260226615 352013013
1 581533990 643692433
1 892605751 497077693
2 585249057 805797739
1 598770767 431911127
1 687199425 593682409
2 17274351 5682068
2 25359578 455138849
2 64049222 378945585
1 473916221 93079624
1 851469287 606261579
1 296016542 577894942
2 273392488 85519814
2 377903397 313249200
2 104759735 907759252
1 682344244 597033928
1 720580338 133455333
1 991913988 182844655
1 57636388 972626897
1 546040423 896744308
1 34655842 78625313
1 108268865 756165046
1 335768235 462679907
1 256419366 433583411
1 843634845 76780999
1 142195938 885314502
1 175349945 551940509
2 897601554 709676481
1 305596491 172319191
1 512732764 795172784
2 734804337 825521709
1 737728252 221132164
1 588862791 57777892
1 251802636 504118662
2 942052511 472601624
1 630991492 799757158
1 320669653 103882579
1 435094023 236405104
1 350942072 86288020
1 246368963 167668303
1 850066712 655503671
2 6583638 129537869
1 958946317 938957662
1 42001980 552641644
1 354480947 434618029
1 783764367 63025471
1 111714822 690305876
1 153052848 821290877
2 129377642 989556908
1 135886087 62347448
1 179950601 565754609
2 91972635 743334252
1 78683591 378165963
1 695893029 678196841
1 839285145 192838519
1 861635251 21431836
1 958751216 161883871
1 10519681 503598091
1 314450010 4062803
1 258302383 223700494
1 709657174 83947980
1 306285863 21176160
1 839520149 847583453
1 448192753 195944573
1 569976272 459632815
1 810580234 578714848
1 153606615 391034611
1 757422070 502649652
1 934181667 538334052
2 35577258 739499918
1 479485345 144528449
1 699851185 423910254
1 699079011 537905140
2 743974616 331578278
1 918277155 666656743
1 220014380 607823104
1 465601114 720491908
1 47345675 608283844
1 865398939 710289
2 279892079 156984823
1 143819999 56598896
1 884454661 940661471
